time,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_07,col_08,col_09,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
10,129.39107,135.11816,126.88992,118.313995,119.006874,123.27209,123.27058,119.60849,119.103096,124.911125,131.12935,126.774055,133.90005,128.33398,130.13248,128.88513,130.42348,121.72376,127.85403,128.79472,125.807915,131.44695,130.80049,130.88048,145.78563,133.45958,119.955795,125.29218,130.22307,129.48889,128.17824,124.03659,114.9329,126.46312,137.10051,122.88641,133.86801,120.308334,120.440186,127.801254,125.6756,132.16734,124.03423,127.46057,128.07112,129.11269,127.90995,127.42151,124.4573,114.67655,121.20045,126.191284,117.27632
11,131.42786,128.42412,130.36234,120.70727,123.37423,122.88235,131.52197,114.41414,122.899025,124.38612,127.34675,125.74925,132.59537,129.23505,130.2798,123.28624,124.5029,122.99479,125.934685,128.63478,127.6297,126.38162,135.32086,129.4527,145.95433,131.9529,120.22245,124.78753,127.5891,114.7771,128.45972,126.23734,117.908165,130.23578,137.6092,123.088234,136.75302,117.7139,131.36888,119.80034,124.71895,124.03364,123.10845,127.15871,131.08626,134.1968,126.85965,128.73665,124.940506,114.55657,121.366394,125.9692,131.01364
12,130.86743,124.14689,125.60032,126.33944,125.80415,122.36794,122.446526,116.37648,123.77937,124.90149,126.712616,127.17382,131.79497,128.96422,123.254906,124.607216,132.55043,123.41318,129.427,124.94249,127.13174,128.8112,133.92053,131.85439,146.77402,128.30992,119.35024,132.12943,131.03477,128.16272,126.73076,122.996994,119.891556,124.31398,138.46313,123.6042,131.47086,121.06261,130.33473,120.02145,120.82505,127.5705,124.075874,126.4581,129.56898,129.2894,127.65107,127.87641,124.530266,114.69702,122.17797,125.55591,130.1075
13,132.19083,124.67654,122.471146,131.00117,127.24918,121.69092,123.50883,112.711105,125.9194,125.01239,131.96051,128.44678,130.70766,129.12389,127.30707,128.80937,130.16243,128.18286,125.65241,121.72782,127.00347,130.52412,134.8618,132.1923,146.0448,125.3266,123.378586,127.89692,133.04858,130.20866,125.796455,114.74558,123.60328,130.79527,137.70569,127.986786,135.50389,120.00582,132.60721,120.92111,120.28396,137.08586,127.19035,126.14639,130.19728,117.06742,129.11877,130.15018,123.08798,120.08931,125.66425,129.9175,129.50032
14,128.96707,122.69619,130.6185,128.35771,128.36488,129.68529,131.0708,117.69583,128.91919,126.22064,126.15257,129.09569,129.64748,129.00322,130.17284,121.26815,127.76008,124.38606,127.25656,117.45244,126.5884,119.338196,133.09056,133.3863,146.36761,127.919785,125.003075,131.79114,132.84761,131.05667,125.86093,112.033066,126.21016,133.72708,137.41328,125.63731,140.83723,119.69694,134.01498,120.55417,128.3042,138.29115,128.1775,122.85717,124.44143,108.48636,129.32494,121.68327,126.70781,115.31736,127.134544,127.43479,129.08505
15,129.84901,125.621506,121.034935,133.36412,115.111534,126.99923,135.40474,121.19485,127.08326,125.468605,132.35396,127.31144,128.87965,129.81822,130.11035,129.25298,120.383545,123.86539,124.131004,123.48978,126.487274,118.73556,131.25548,133.99162,146.17953,130.64264,126.02358,133.13933,128.60776,119.58051,126.54976,108.8905,129.66206,132.45877,138.16966,129.91754,138.09555,128.88828,138.85342,132.61378,120.123825,135.04356,127.06846,126.74428,123.19468,119.932625,130.75269,119.99795,125.688675,119.724525,127.37214,126.42977,122.67945
16,133.71613,132.79681,126.56056,131.6102,130.0698,133.60094,130.46188,124.40756,122.20315,120.92766,126.989746,128.85056,127.7631,131.03723,126.210785,122.02294,132.82819,123.13079,128.24487,117.08271,124.4611,122.243645,134.24745,136.10587,145.42267,135.5083,127.12842,121.7138,131.01294,132.18529,122.41427,105.80719,131.45221,136.00632,121.02112,127.44173,143.51212,130.25922,138.71797,125.077934,123.705215,128.38367,128.83778,124.286804,123.97053,129.09497,125.319855,123.6915,132.34729,119.725105,129.1253,126.15538,131.39725
17,128.74731,128.70985,130.23024,130.40874,129.8939,128.43552,130.59354,122.98766,124.72181,123.79268,132.17885,128.78174,126.749954,128.34457,122.27288,130.84444,126.92335,124.46091,127.70268,123.729385,127.07017,129.07993,129.74092,136.1942,144.97276,136.6788,127.477844,127.083115,130.82874,129.71529,123.62074,102.64367,138.25073,130.07722,113.74978,124.48828,132.21387,127.28603,135.49632,126.18469,126.43917,130.08403,128.83282,126.073524,124.388405,123.96257,126.142975,126.98543,128.86603,116.274925,130.6935,125.8623,129.49629
18,129.97433,128.80371,125.73143,122.533394,131.3869,127.297066,133.1454,121.801605,126.60902,126.54303,124.98795,129.98605,125.96711,130.05354,130.08337,125.35235,121.73619,123.12628,126.40268,121.84576,127.290115,130.96518,130.3099,135.0611,147.1304,134.66042,129.34143,124.84167,132.44508,131.97604,125.13935,102.70844,136.24399,130.47482,113.89486,127.64586,135.38257,134.74963,136.69067,120.74331,125.3522,132.14879,130.64998,123.805016,121.5641,129.36577,125.22212,125.04461,129.15353,116.08827,131.677,128.4261,106.42058
19,131.00131,130.60812,124.70553,124.404625,127.614365,126.66916,130.34055,121.782005,128.78288,123.422676,131.77701,128.32278,125.15477,131.90051,127.15555,125.06844,129.6187,124.42682,126.487976,130.08264,127.09477,130.87352,131.13055,134.00189,143.3688,131.6285,130.91902,129.16267,128.32533,132.99948,126.82658,111.2808,139.20673,132.01816,124.50795,127.75947,132.16557,130.2593,130.6879,130.94574,124.26627,124.70888,129.88516,129.27498,130.94075,120.6926,125.367355,128.56828,127.29358,116.419495,132.19034,124.132286,132.00108
20,128.89049,130.9018,128.04213,130.24713,125.436134,127.0179,132.33276,125.369286,121.452385,128.711,123.94301,129.82814,124.398056,132.39517,131.47505,126.09536,129.02457,126.14622,125.21466,125.12922,125.53503,126.644775,131.86844,133.03886,142.44403,130.17857,131.91724,118.58203,131.40443,131.11598,125.04333,109.769585,140.74774,124.51098,114.212425,127.69323,139.92282,130.28249,132.35912,138.57346,123.938446,125.90597,131.70949,126.91749,131.87321,123.61291,125.87756,132.13376,127.87553,116.5995,133.77997,123.43729,130.32892
21,129.58308,129.44908,130.92754,123.62724,128.39594,130.33722,127.14639,126.30691,128.94737,130.24988,122.286705,133.04576,123.48048,131.14444,126.915924,132.1042,125.76945,125.69355,125.54339,123.92563,125.399574,130.82146,136.00803,133.74756,141.33736,131.07483,131.45575,116.09798,137.30623,138.15445,128.98204,118.79297,141.50748,131.11351,132.13513,126.21823,138.51979,136.62831,123.23227,138.31013,124.32906,125.71669,134.0279,127.26944,131.4406,127.64583,132.72447,131.65591,130.32648,116.16929,135.2491,122.97676,96.21867
22,132.17154,123.98049,132.26392,123.60995,127.95456,130.30917,130.63371,126.66177,120.43164,125.99856,125.42307,130.11865,122.599815,131.02457,123.79289,128.40672,125.30348,130.27287,127.42936,125.468834,130.69075,126.16945,134.67972,134.13486,140.27466,132.38168,127.787315,116.12798,130.71368,131.64444,124.77695,121.69095,142.53696,131.8646,114.48206,126.72628,135.54913,131.45027,132.43994,134.96858,129.4323,126.81195,128.9706,126.20101,133.0515,128.97147,126.52375,124.96478,130.14383,116.5562,131.8362,127.30003,131.29044
23,123.43865,110.78698,133.13121,120.38802,127.17717,125.303024,135.7382,123.83355,129.04582,127.563614,124.45008,126.70067,121.61012,130.88652,122.87565,128.28148,129.78473,125.65517,123.644714,125.87314,123.78842,131.43663,128.1608,133.92122,143.70708,131.47316,127.62606,119.170525,127.965546,137.03325,128.37456,119.48981,142.4459,125.507645,138.69012,126.32051,132.78899,131.00746,132.80826,133.0682,124.69658,130.8832,127.76304,128.55452,125.170944,131.54787,131.67006,122.56581,127.702446,116.46249,131.11601,123.38664,130.9
24,129.09299,116.69278,138.30501,123.01907,127.837944,128.57695,131.27571,122.24606,122.01679,126.7728,124.500534,127.91005,120.72881,130.73227,130.14299,126.27958,128.68057,125.97136,122.509125,127.36655,125.87888,127.20819,130.4064,130.8889,142.50594,141.83992,124.47406,120.09112,130.68694,132.94102,129.17293,122.98071,145.83664,130.49335,139.26471,126.32675,133.58948,129.8228,141.09497,131.63846,123.9087,127.874954,126.9866,130.51973,124.60508,132.07025,131.93193,125.1496,129.09477,116.813736,130.80379,128.26808,132.32431
25,130.58112,131.30771,139.2815,123.81549,127.58715,130.22627,131.1672,120.227234,129.40587,125.80913,123.01114,123.42016,119.49743,128.82582,125.76997,120.82441,134.78758,124.99999,123.35793,130.0905,120.46619,126.84312,129.6492,132.04503,136.08078,130.76668,126.32706,130.51799,123.09467,129.87315,130.94965,126.25161,142.40721,130.19801,139.50368,125.62004,128.8429,135.57117,131.20349,134.57262,131.91582,129.73506,125.07533,128.05696,131.68602,133.7853,130.37965,126.677574,130.44128,117.208046,129.17418,124.31551,132.82785
26,131.16083,135.19939,133.70848,121.71153,128.74817,127.4899,137.9013,121.750206,122.47464,131.50604,125.25246,125.5989,118.36219,129.85788,123.4841,126.32194,132.21661,125.02641,123.640526,128.19992,119.82636,124.85562,131.9448,132.32663,140.7972,127.08417,125.41103,119.0189,128.01451,130.20023,127.939316,129.68893,141.54039,123.8077,131.72284,125.448746,126.53487,132.71646,130.74335,138.23979,119.94784,129.69261,126.463715,128.35217,124.904175,133.4091,131.42877,127.14563,128.98581,121.924934,129.71733,130.66542,103.811
27,132.54248,126.50286,129.27304,124.86058,128.59218,135.30225,137.30719,124.16183,123.33293,127.461136,124.62823,125.77796,117.35512,129.60567,123.09794,128.76733,129.66368,127.187035,125.071396,126.82674,125.21566,131.2453,132.57321,136.82852,132.39789,131.68771,125.5147,122.62372,125.58878,123.05213,129.91777,132.97879,139.87355,131.33626,139.64912,127.23875,132.63922,130.56213,128.52391,130.83948,132.05394,133.72778,125.54434,128.58786,127.30171,131.77748,133.46321,129.01286,133.43034,116.90005,128.7706,125.255974,141.42197
28,132.01799,126.65843,127.19177,128.85162,126.648636,133.53125,130.65308,121.54614,120.49179,128.07126,124.09379,124.7237,116.19457,130.5968,121.655525,131.81409,119.70916,127.94787,125.174675,131.801,127.00111,127.31745,129.33911,134.21227,131.42271,126.77074,126.18168,122.58372,123.265656,120.58302,129.66333,136.19138,138.08794,131.22617,139.82855,127.0788,132.44446,130.83617,136.20058,135.04466,123.56971,129.88457,124.88999,128.80516,130.64333,128.43077,133.0485,128.4515,131.53915,117.14127,128.16574,126.08603,135.9205
29,134.46288,130.112,127.21575,129.188,132.99472,128.2856,133.84656,120.846985,124.53963,125.87261,132.4324,125.56144,115.24815,129.78119,129.28658,129.32141,130.23442,129.82982,126.39837,131.44856,127.49181,125.57858,130.12039,134.94466,129.35925,117.94747,124.087105,130.59843,125.8484,119.61901,129.17862,139.59503,136.11899,125.242935,139.72821,127.16059,135.68596,131.65182,129.62532,136.71327,126.94932,129.28818,124.64784,131.85677,129.90927,128.25522,132.45732,130.38783,129.15456,117.43376,127.07203,126.34661,140.51901
30,131.79523,130.34323,125.25192,124.15537,133.22476,131.23805,126.25701,119.35993,128.82292,125.49697,125.429474,125.61626,114.75477,128.55855,136.45317,131.42874,123.713936,128.94609,127.30138,131.29773,126.60521,133.05197,131.47989,136.9432,126.980705,123.07903,123.44056,126.06275,126.51055,122.517845,125.77503,143.02097,133.9841,135.55841,115.61501,125.28247,138.15306,131.06364,142.10866,133.714,129.5109,129.21327,124.68193,131.61566,130.71747,133.42696,127.174126,129.4241,131.6158,116.33391,126.4522,128.29755,140.82591
31,128.54373,115.83005,122.080154,124.75523,135.86131,128.14505,126.2358,117.32364,131.64037,126.67749,125.23559,126.84904,114.723366,128.12564,126.66682,131.27455,124.618935,129.2407,124.08661,130.7013,127.91494,122.25406,131.6035,135.06247,125.67538,133.76118,125.21078,132.7141,128.19376,117.76149,126.39779,150.88344,126.11039,133.15952,114.98439,124.95907,130.49196,129.41003,139.052,133.38353,128.93965,128.17087,126.4299,127.9901,127.29979,139.2117,126.78905,129.96707,130.98216,130.93326,126.120125,129.35735,126.7886
32,126.22188,130.56136,124.24213,132.6008,127.98326,129.00537,121.203354,126.87305,123.06577,128.62897,132.92752,128.81226,114.24512,126.85558,119.38457,133.8779,123.78865,129.35715,128.81284,131.6636,133.6159,131.40192,134.53603,136.49475,126.61701,132.61186,125.04769,125.95325,127.64244,130.85905,126.329124,149.53627,134.25647,132.05542,127.15029,126.82093,133.44633,131.44794,137.26192,135.87036,123.531265,124.30438,126.09424,129.22188,133.11188,138.06119,131.22874,130.85483,130.6973,138.25272,127.732475,129.82098,128.26208
33,125.64904,131.61728,131.6802,130.74512,132.2217,131.30994,119.9559,120.64101,125.6866,124.41944,131.75941,126.318214,114.68185,130.53247,125.65178,131.71712,125.14604,131.17287,125.48591,134.5256,125.05446,124.58373,134.30595,137.13109,122.268196,139.47603,125.709114,135.48204,127.01678,125.959564,126.67007,152.9367,126.792076,128.0219,125.8908,123.05592,133.61426,123.99083,128.68488,134.6732,123.31179,133.26204,126.16588,131.27937,128.68698,129.33934,128.77815,128.74223,131.32132,138.18236,126.19748,133.884,114.95618
34,127.56088,126.345535,132.53981,129.09013,130.52556,126.171936,130.21152,121.64738,127.61727,125.2718,130.75389,123.06395,114.82701,127.428055,126.33999,131.46,129.22382,130.73442,129.82213,135.61632,123.98207,126.30145,136.49174,138.75188,120.589516,144.72177,125.598145,131.95482,120.42772,129.90465,126.54942,149.69188,123.765205,122.709335,122.642586,127.16233,119.733734,69.33821,132.42165,132.47275,124.24388,132.4546,123.52569,129.40512,131.07617,125.69165,125.55393,132.44745,128.07285,138.4901,123.9596,131.12592,133.96211
35,129.86382,123.95212,125.25749,132.05536,128.77081,126.82449,125.16768,121.68678,127.02773,128.54921,131.13112,123.66546,115.7977,126.95066,124.53824,133.64075,129.41887,129.65889,125.35626,132.47133,124.45092,129.06252,132.95311,138.80171,119.1697,138.38078,129.63695,133.03769,120.0853,130.4028,127.26218,146.56454,121.104485,127.56408,115.432556,127.88043,124.02468,130.8405,131.31909,131.65427,131.73022,124.334854,125.773346,128.4985,132.98338,126.893906,125.5641,128.6543,128.81221,138.87881,125.51075,129.34247,122.892715
36,125.70654,131.76707,128.05798,124.84583,128.15553,124.361885,127.71705,125.705055,128.1921,121.50645,130.76608,126.29836,117.14242,125.888824,124.40596,132.76747,129.07799,132.6608,135.91728,132.15825,124.17358,126.244255,131.0424,129.53024,117.79601,130.04279,131.74622,131.09842,124.47302,129.61682,126.440765,145.85146,118.7414,128.48198,115.741936,128.91933,124.54399,129.54738,129.64096,129.59952,127.953636,131.18808,128.80415,131.20535,135.3574,134.77042,124.33191,130.3665,127.1208,138.03696,127.13613,129.24901,133.48572
37,122.1793,122.22003,125.46159,126.926384,128.09995,128.74904,130.52794,126.29246,124.07084,126.2372,129.86885,130.07367,117.686584,126.02846,126.24138,131.88284,121.54034,132.76616,127.022575,135.95702,123.46805,123.22248,133.5277,140.22697,116.22935,129.11557,131.64975,125.212875,132.72906,123.63236,130.44739,140.20197,116.05364,130.23549,140.23038,127.54508,129.6023,124.16516,132.52989,132.86565,125.83779,126.1082,132.17117,128.53168,129.81146,130.55396,130.72697,129.09496,130.45833,137.82329,128.47714,128.28456,157.4565
38,127.30906,125.31264,124.91264,133.10913,123.02749,133.35516,130.0321,125.74329,123.92723,128.58804,126.50059,129.39267,119.07055,126.54645,123.923645,133.4729,120.25778,133.75241,129.36246,136.46529,127.07783,132.47298,129.8783,140.97406,114.540726,133.20389,129.17828,133.00656,131.07683,119.35846,131.9599,139.3315,115.56348,126.850296,140.22514,123.34668,133.48645,127.5954,135.86943,130.0227,131.67618,125.37988,129.94583,130.7576,132.44382,134.32819,131.43951,125.82119,132.57942,140.57834,126.55306,128.39716,133.24443
39,129.56085,133.1651,125.33264,137.98366,123.27829,123.74071,126.97294,127.49169,128.2306,131.17308,124.96521,128.36949,120.10622,127.281006,125.27967,133.23149,120.77307,134.97453,126.65275,131.55402,128.42519,126.57256,129.0045,143.33609,117.96022,130.06635,129.62984,115.633545,128.0422,116.21357,131.06966,136.49863,113.07367,131.09944,141.21465,124.710526,121.82946,129.17406,132.18867,132.49248,124.2641,132.62189,128.93208,127.49564,129.72057,139.93282,132.2008,125.515495,128.22253,138.72644,125.49963,129.45163,111.412186
40,128.30507,130.66577,127.60351,138.02916,123.66668,132.44188,126.170975,128.00359,133.17625,132.11836,130.09117,126.36975,121.33181,127.04509,122.27223,132.97198,127.73162,132.62885,129.14618,134.33398,129.19206,131.92851,129.44508,142.03754,116.82405,132.45906,126.32141,124.58692,124.42887,122.18441,128.26361,130.77081,112.48508,130.94333,132.09448,123.010544,120.919106,127.57841,135.26045,132.2138,124.18684,131.2781,125.555626,125.85249,129.30083,132.76491,130.17964,131.17029,132.26501,138.58205,122.6508,128.25607,134.90474
41,129.99127,134.1229,131.72026,133.13853,124.21889,121.59613,131.86429,122.87548,128.95305,118.692764,130.22346,127.06244,122.40032,126.40704,125.92479,134.06071,127.48597,130.70131,128.21979,128.7362,129.21681,127.08087,130.14043,140.74664,115.64465,132.96777,128.59097,126.92936,125.646706,130.04424,127.31922,127.61503,112.660736,123.47073,131.98932,122.85285,133.71916,121.63594,129.25056,121.14536,128.67578,132.31651,127.3998,131.48157,130.13823,133.97072,128.09929,126.69976,126.128586,138.2355,124.31199,128.80017,136.87941
42,136.28394,130.19832,135.24841,130.67532,126.223724,124.12608,131.74477,127.29224,130.9522,129.80553,126.483696,126.68712,123.34154,127.58085,124.01703,127.42129,129.67067,129.48514,128.53654,134.5937,132.88513,125.378,130.62115,139.12433,110.44541,135.99725,129.6903,131.26372,122.059586,123.46194,130.75441,124.17421,112.67624,131.24794,140.97809,122.965614,133.82225,122.720245,125.26494,124.04203,129.82625,132.3909,126.595505,137.25955,125.594406,126.258804,128.40294,134.13446,126.99501,138.79897,124.056244,126.34092,113.10959
43,133.6444,124.95513,131.30162,126.7994,125.909744,131.4456,129.0328,124.34165,129.70773,124.78438,129.18416,126.2087,124.382256,126.33151,125.63864,128.56004,129.40833,129.64667,128.67126,132.54933,126.25159,124.59138,133.5451,133.61592,109.994675,135.48143,129.73462,127.13436,123.79698,131.86263,128.26598,121.451164,112.45955,134.67181,142.3581,120.06773,133.75502,128.06235,123.76535,133.36061,127.376564,131.1126,127.47245,131.33136,125.98785,130.49347,128.87183,131.48976,130.89206,138.72672,124.44344,126.65539,131.42633
44,137.32631,130.27132,138.52324,126.04813,124.28073,125.556595,126.610886,124.475945,131.18558,117.94437,130.2206,125.74058,125.306366,127.14126,123.22992,128.2459,130.29121,129.30127,129.99205,135.84668,127.12456,125.59047,132.85884,138.85947,108.82682,128.73915,129.9747,133.59302,122.50908,128.3137,126.892204,118.184,113.9326,129.04208,116.251335,119.77705,133.34601,122.44209,124.158844,136.03389,133.77875,131.66817,126.9828,130.94202,125.536156,132.49716,122.32114,132.29341,128.48119,138.96957,124.59824,128.33192,131.00679
45,138.25853,127.9418,136.64635,130.41565,128.14311,128.33295,132.0941,127.20891,127.57809,133.80704,130.18839,129.42406,125.88983,126.5527,131.33241,126.00223,123.118385,127.02585,128.7476,136.0729,127.988785,126.637314,131.58687,139.21938,108.88769,131.45131,130.69789,141.26793,129.56772,127.82396,127.589676,114.94446,115.62016,131.81416,116.69042,121.263,134.1883,129.29189,133.1464,136.7513,130.30916,128.75015,130.35411,133.07281,127.19495,118.42027,123.14366,130.13434,128.58653,139.44423,127.04813,129.46724,126.23378
46,141.29756,123.89881,131.69664,134.26384,128.17775,132.29312,132.99643,125.319954,131.85965,123.04843,126.979935,127.60962,127.009834,125.066216,126.55695,126.580795,131.93896,131.76456,132.89235,135.9493,129.66675,131.81198,130.76143,139.36185,107.94833,128.49704,130.03662,136.58965,125.291504,128.87634,127.32297,111.824036,116.26013,132.35384,116.52661,130.84694,141.33493,127.38137,119.18913,136.77402,136.45648,131.35437,128.2183,128.4882,131.53853,121.886986,124.13932,125.98901,130.63931,142.05089,125.906075,128.53226,128.96027
47,136.87738,120.243484,131.48813,132.40724,129.08028,126.94034,134.64998,128.46014,131.28053,126.49443,127.78726,127.934204,128.1087,124.38,131.89583,126.15623,129.11961,131.45122,128.06615,135.82317,130.59679,129.70813,130.19664,139.9119,107.9274,127.196205,133.06062,134.61977,124.085045,130.21422,128.46036,108.63134,118.505035,134.11864,125.83907,132.15144,136.76357,130.68465,125.06489,134.43289,128.89203,132.27573,129.43001,131.46806,127.44722,127.73219,124.50662,133.00043,129.48822,138.73157,127.76424,127.944626,130.41353
48,131.8064,126.06426,133.33443,133.055,128.13295,132.03818,139.46832,127.433426,131.8596,134.17668,124.46297,129.16046,128.80383,123.288734,126.67823,133.14255,130.56894,131.98663,130.69826,131.18578,130.47246,132.09377,132.94514,133.86714,107.88201,123.68039,135.54579,132.42058,125.534454,128.03668,127.7172,108.57594,123.7599,133.61395,116.34937,131.09114,134.49576,121.35771,123.10328,132.65562,124.83632,131.72623,131.49625,126.473366,124.390755,131.03242,127.58238,123.09424,132.09344,138.49687,130.52216,127.278305,130.9635
49,137.71516,129.32983,132.2882,137.46393,130.49916,133.65445,139.97324,128.86806,132.20325,125.73555,129.50798,129.91702,129.68877,132.07265,121.81454,129.21077,130.65155,129.49187,128.87877,131.77132,129.54295,130.20805,134.41002,142.17867,107.80061,125.64834,132.23941,131.9393,128.74144,130.66988,127.29056,105.58057,123.71162,129.22182,116.807785,128.74414,134.27184,122.1424,120.95815,133.0867,131.72934,131.44809,130.91582,127.28649,123.84116,133.48994,126.24906,126.79978,134.07181,139.13547,129.54662,126.7,118.78926
